Protein,Coefficient,Abs_Coefficient
A0A0G2JMV4,-0.031441341949728446,0.031441341949728446
A0A0C4DH38,-0.03137977978380996,0.03137977978380996
A8MX07,0.031302830597294815,0.031302830597294815
J3KTQ0,-0.031237744251979456,0.031237744251979456
A0A1B0GWI2,0.03115994106833451,0.03115994106833451
Q8NA23,-0.031074513537647654,0.031074513537647654
A3KMH1,-0.031036784054359657,0.031036784054359657
A0A0B4J1Y9,0.03102345285856505,0.03102345285856505
M0R2Q7,0.030986490222551295,0.030986490222551295
A0A2R8Y4W2,0.030886064383369126,0.030886064383369126
A0A494C0R8,0.030804741527583796,0.030804741527583796
A0A3B3ISF6,-0.03075898821832861,0.03075898821832861
E9PNZ4,-0.0307207229908111,0.0307207229908111
Q3MJ40,-0.03057073558911682,0.03057073558911682
Q29RF7,0.030333525358717157,0.030333525358717157
Q6PKG0,0.030240995810290557,0.030240995810290557
P51589,-0.030122248135026217,0.030122248135026217
P58397,-0.029856348073873776,0.029856348073873776
P02538,-0.02969578581428276,0.02969578581428276
A0A2R8YEK3,0.029442291404805372,0.029442291404805372
Q16821,0.02938170805340213,0.02938170805340213
A0A3B3ISD1,-0.029232354827961656,0.029232354827961656
A0A140T963,-0.028607227525473282,0.028607227525473282
A0A0C4DFT3,-0.02854782668221857,0.02854782668221857
F8WF52,-0.028504566495297787,0.028504566495297787
P01701,-0.02847947883045601,0.02847947883045601
A0A494C083,-0.028299556521270492,0.028299556521270492
O75132,0.028237677159017385,0.028237677159017385
O75145,-0.02785208573006944,0.02785208573006944
P35908,-0.027824729147374685,0.027824729147374685
A0A6I8PIX7,-0.027726126323924263,0.027726126323924263
H7BZI1,0.027607033894147846,0.027607033894147846
E7ENX8,-0.027594604872248855,0.027594604872248855
V9GZ54,-0.027449244758716674,0.027449244758716674
J3KSN3,-0.027367919631549747,0.027367919631549747
P06312,0.0273413404746619,0.0273413404746619
Q14008,0.02722295891770725,0.02722295891770725
A0A075B6S2,0.02698968722448392,0.02698968722448392
A0A2R8Y7R2,-0.026929986718949788,0.026929986718949788
A0A8I5KT31,-0.026841767201968052,0.026841767201968052
K7ENW9,0.026714795098536834,0.026714795098536834
Q8TB72,0.026648062007003908,0.026648062007003908
Q8N163,0.02653544996012566,0.02653544996012566
E5RJ29,0.026377177624573082,0.026377177624573082
Q8IZX4,0.0263619029223213,0.0263619029223213
A0A2R8YGX0,-0.026230508372199347,0.026230508372199347
M0R165,0.026183735138809866,0.026183735138809866
Q86VS8,-0.026133204107460135,0.026133204107460135
Q9P000,-0.026123384504462836,0.026123384504462836
A0A0A0MT26,-0.026052361285001213,0.026052361285001213
Q8TCJ0,-0.025999705948276382,0.025999705948276382
Q9Y5B0,-0.025962186785653166,0.025962186785653166
Q8TAB3,0.025941026073981376,0.025941026073981376
Q9Y3P9,0.02575916713927512,0.02575916713927512
Q16832,-0.025690333678469488,0.025690333678469488
Q9H4L7,-0.025593513712869335,0.025593513712869335
Q6Q4G3,-0.02552585571893083,0.02552585571893083
A0A075B7B5,-0.025458568544559197,0.025458568544559197
Q8N1G4,-0.025390780081638642,0.025390780081638642
B8ZZK0,0.02532210683904337,0.02532210683904337
Q6R327,-0.02527202996808179,0.02527202996808179
G3V200,-0.025212264342937097,0.025212264342937097
Q9Y5G9,0.025146595185888316,0.025146595185888316
B4DJE6,-0.025143733333159987,0.025143733333159987
E5RFF3,0.025134490175802188,0.025134490175802188
Q96N64,-0.024973638708080226,0.024973638708080226
Q9BYX2,-0.024939222865054036,0.024939222865054036
F8WDR4,-0.024893035668287277,0.024893035668287277
J3KPH8,-0.024886817926662048,0.024886817926662048
P49419,0.024880867904279253,0.024880867904279253
B7Z6D5,-0.024775039864211996,0.024775039864211996
A0A8I5QKM0,-0.02469476476769674,0.02469476476769674
Q0VF96,0.02469472506500606,0.02469472506500606
F8VU39,-0.024619196202044977,0.024619196202044977
