Protein,Coefficient,Abs_Coefficient
E5RI94,0.0064491627914880865,0.0064491627914880865
O75362,0.006422606487498334,0.006422606487498334
Q9UHC1,-0.006413192342817776,0.006413192342817776
Q08345,-0.006323782758033809,0.006323782758033809
F5H0C4,-0.006250683197109689,0.006250683197109689
B1ALH6,0.006234549451001322,0.006234549451001322
Q12857,0.006158039335891939,0.006158039335891939
P00748,0.006011366871474887,0.006011366871474887
P01583,0.005695242400261941,0.005695242400261941
H0Y300,-0.00558332957593234,0.00558332957593234
A0A0C4DG89,0.005366790952097151,0.005366790952097151
Q8TCC6,0.005330311999980725,0.005330311999980725
A0A1B0GWI5,0.005269210819558073,0.005269210819558073
H7C4L7,0.005266903999050818,0.005266903999050818
K7ENW9,-0.00523015464989707,0.00523015464989707
B7Z6D5,0.005175994850565898,0.005175994850565898
A0A286YFD6,0.005137619777390124,0.005137619777390124
C9IYG9,-0.005124705248716975,0.005124705248716975
A0A3B3ISQ4,-0.004972934315549004,0.004972934315549004
A0A087WX15,0.00491061341272741,0.00491061341272741
H7BZI1,-0.00479573995829379,0.00479573995829379
O00410,-0.004541117013962906,0.004541117013962906
A0A0C4DGB6,-0.004496027380203728,0.004496027380203728
Q5T278,0.00445724095857014,0.00445724095857014
Q8N371,-0.004435720777168161,0.004435720777168161
Q9NXG0,0.004421275113031921,0.004421275113031921
E9PLD1,-0.004263925187643382,0.004263925187643382
A0A0B4J1Y2,0.004071190185405283,0.004071190185405283
E9PLG0,0.0037621608491708904,0.0037621608491708904
G3V563,0.0037436037467172083,0.0037436037467172083
P05546,-0.0036941851615006904,0.0036941851615006904
Q14126,-0.003612496879959028,0.003612496879959028
A0A494C0H4,-0.003450402934301378,0.003450402934301378
E9PRF4,-0.0034400411150695095,0.0034400411150695095
O42043,-0.003415763873768231,0.003415763873768231
J3KSN3,0.0031821147579093635,0.0031821147579093635
P05543,-0.0030526774259462403,0.0030526774259462403
Q8NDV3,0.002919938026871633,0.002919938026871633
A0A4W8ZXM2,-0.002907922150268133,0.002907922150268133
H0YAS8,0.0027764493733951146,0.0027764493733951146
P51589,0.002704138712661967,0.002704138712661967
Q99459,-0.002566205825353091,0.002566205825353091
F8VQF4,0.002465142446605467,0.002465142446605467
A0A087WVD6,-0.002379247426994841,0.002379247426994841
Q9P253,0.002238383584785755,0.002238383584785755
Q6NSJ2,-0.0021595321140019546,0.0021595321140019546
A0A7P0T7Z8,-0.002000387426400241,0.002000387426400241
Q9NS91,-0.0019226120870701469,0.0019226120870701469
J3KNV5,-0.0018257876740596858,0.0018257876740596858
A0A075B6Z2,-0.001818634434875259,0.001818634434875259
A2NJV5,0.0017968175590391338,0.0017968175590391338
H7BZS7,-0.0016452579276569402,0.0016452579276569402
