Protein,logFC,AveExpr,t,P.Value,adj.P.Val,B
E7EVM0,0.3221844903591087,1.8600695090927308,0.5756810175384974,0.5730082333315678,0.9709452219668305,-4.60502944154325
Q9BZE4,-0.9276467665862302,-4.854562281038869,-0.575323605366442,0.5732439934389325,0.9709452219668305,-4.605035655532013
A0A075B700,-0.5943429355954524,0.15903071373280217,-0.573930577076505,0.5741633598371974,0.9709452219668305,-4.605059840968433
A0A0C4DH72,-0.43942108645300104,-3.979312544997368,-0.57369204270872,0.574320863855283,0.9709452219668305,-4.605063976945485
Q92613,-0.530347535422077,-1.6111997624690224,-0.5704963555792081,0.5764331367489646,0.9709452219668305,-4.605119234928766
G3V4X7,-0.26549393505747887,-0.7474588208562005,-0.5699915228402738,0.5767671869244042,0.9709452219668305,-4.6051279382434185
E7ET52,-0.3191968798674637,-0.7017812538714278,-0.5685893956515782,0.5776955064469034,0.9709452219668305,-4.605152073724111
Q8TCY9,-0.26722628325467646,0.6523455438023902,-0.5682360327389633,0.5779295825506945,0.9709452219668305,-4.605158147697297
A0A0B4J1S8,-0.269160450692136,-0.46502562212576826,-0.5673673455665289,0.5785052300953881,0.9709452219668305,-4.605173064830589
A0A2R8Y3N3,-0.30075001435942417,1.2263832025092876,-0.5671487280521335,0.5786501466122702,0.9709452219668305,-4.605176815630863
Q9Y6J8,-0.33210874480824726,-0.023643147236714304,-0.5665620265045073,0.5790391501366943,0.9709452219668305,-4.605186875035558
P01593,-0.658319446273095,-1.9516640434345256,-0.5661239983934746,0.5793296659117091,0.9709452219668305,-4.605194379079958
P01602,-0.2643220586402176,-0.0955509773281016,-0.5659937265922865,0.5794160812825794,0.9709452219668305,-4.605196609789933
Q12789,-0.2738428935940278,2.9821700954431654,-0.5658021108448473,0.5795432010295418,0.9709452219668305,-4.6051998900641165
A0A0C4DGF8,-0.266329706983055,4.4001636816077445,-0.5655861037931273,0.5796865194332097,0.9709452219668305,-4.605203586666893
A0A7I2V262,-0.3271616551982977,-0.3758287256961975,-0.5649727285399793,0.5800935869576151,0.9709452219668305,-4.605214076479574
A0A8I5KQV3,-0.3841632865680473,-1.2129902681690876,-0.5647452672728588,0.5802445794071135,0.9709452219668305,-4.605217963808261
G5EA48,-0.3424996267985816,0.22017702618902762,-0.5643997126198453,0.5804740028442182,0.9709452219668305,-4.605223866601123
Q9Y4D1,-0.2915333885203394,-0.6051801944446672,-0.563889677778587,0.5808127145463515,0.9709452219668305,-4.605232572974639
B4DXZ6,-0.5914091646645603,-3.0557840357605737,-0.5638012686863642,0.5808714369345042,0.9709452219668305,-4.605234081393834
Q8N8A8,-0.2638941346814372,7.255525260241776,-0.5635127852393077,0.5810630723546475,0.9709452219668305,-4.60523900192767
O14647,-0.36858763662102106,0.6405632859658638,-0.5631991454238671,0.5812714556482392,0.9709452219668305,-4.605244348908861
A0A075B6I0,0.4884007849729718,-0.8072367545214634,0.5626743223130285,0.5816202356456064,0.9709452219668305,-4.605253290038572
P19652,-0.21569810561019054,4.1789206554380005,-0.5621334187280367,0.5819798145951728,0.9709452219668305,-4.605262497080734
H0YB02,-0.6108711234931876,-4.016398478530581,-0.5616650337226557,0.5822912771632353,0.9709452219668305,-4.605270463144489
Q7L2E3,-0.39751131493840886,-1.3601485237751487,-0.5611260887874424,0.5826497657944821,0.9709452219668305,-4.605279621679978
Q9UKX3,-0.34802471285607195,0.0655704879384377,-0.5610423697664744,0.5827054631114139,0.9709452219668305,-4.6052810436275635
Q9HCE5,0.25099341413159637,-2.8935486787017384,0.560437187033401,0.5831081654624828,0.9709452219668305,-4.605291316691067
H0Y7Z1,-0.2642692004344074,4.723360047768546,-0.5597803229771786,0.5835454189786887,0.9709452219668305,-4.605302455476121
Q96D09,0.3078691781670089,1.2172783246992571,0.5596738276018183,0.583616325367303,0.9709452219668305,-4.605304260238086
E7EPI0,-0.224624119846483,0.8608381998133238,-0.5595336319531704,0.583709676678215,0.9709452219668305,-4.605306635630671
Q9P2G9,-0.2696702898171479,1.1915299394006982,-0.5593192194633936,0.5838524611247294,0.9709452219668305,-4.605310267447589
A0A7P0T9K1,0.3501529871969682,-1.2588876526732327,0.5587929638652884,0.5842029880328276,0.9709452219668305,-4.605319175960007
A0A7I2V416,-0.237129658453354,3.1906999440451513,-0.5587360080081611,0.5842409314863329,0.9709452219668305,-4.605320139650845
M0R0R1,-0.7229003990606087,-8.185047876034522,-0.5583651983825537,0.5844879921416557,0.9709452219668305,-4.605326411518249
A0A1B0GWI2,-0.3437366320950388,-1.4908651030772353,-0.5582448278394956,0.5845682033275975,0.9709452219668305,-4.605328446637146
Q9H981,-0.4731318173674173,0.7924574138330405,-0.5578297671910742,0.584844829947053,0.9709452219668305,-4.605335461009825
A0A7P0TBB6,-0.22149443331841612,2.254213734461813,-0.5574614144071304,0.5850903830097491,0.9709452219668305,-4.605341682002542
G3V2A2,-0.32294720305623414,0.4749414793798956,-0.5573438859428217,0.5851687414571429,0.9709452219668305,-4.605343666104884
Q6NSJ2,-0.19985101493407587,0.9888226565692873,-0.5572118863211735,0.5852567544824239,0.9709452219668305,-4.605345894047117
A0A0A0MT82,-0.30804241643890873,0.8518834498428369,-0.5570851297548205,0.5853412779662673,0.9709452219668305,-4.605348033036325
Q96SC8,-0.3384405535540965,-0.7396884155423733,-0.5569313849976645,0.5854438060013183,0.9709452219668305,-4.605350626842235
A0A1B0GTU1,-0.3209282946463644,-0.6871823095514796,-0.5567129307467106,0.5855895027209856,0.9709452219668305,-4.605354311215668
Q9H582,-0.24901811273137464,1.4465636618594433,-0.5565132597627911,0.5857226882261087,0.9709452219668305,-4.60535767762935
O00253,-0.43419121170774266,-2.0687623492429426,-0.5565117564417162,0.5857236910371664,0.9709452219668305,-4.605357702970819
B1AR62,0.4178957036198956,-2.12650935321244,0.5562658461051214,0.5858877406988523,0.9709452219668305,-4.605361847427887
A0A7I2V2I0,0.3782730865392139,-2.0778992092807123,0.5559714193478159,0.5860841870282862,0.9709452219668305,-4.60536680733231
P55084,-0.33310749287616936,-0.43314056455906425,-0.5557861527501811,0.5862078171192933,0.9709452219668305,-4.605369927084538
S4R306,0.4366823912498239,-7.4149306582772425,0.5553663318865708,0.5864880165554542,0.9709452219668305,-4.605376993002281
P11171,-0.31931355413541457,0.512444161935203,-0.5552046014631901,0.5865959778645395,0.9709452219668305,-4.605379713737226
F8WF42,0.32283338988947063,-3.401950072923156,0.553382510656413,0.5878129923437576,0.9709452219668305,-4.605410315538217
Q86VH2,-0.45650723442681995,-3.17347779897169,-0.5533637791444141,0.5878255101895082,0.9709452219668305,-4.60541062964892
O75683,-0.5002988193615234,-2.7963736744952725,-0.5532744353710183,0.5878852184751402,0.9709452219668305,-4.605412127728837
A0A8I5KT00,-0.2991998291239316,0.39576981597460753,-0.5530867745833934,0.5880106418751638,0.9709452219668305,-4.605415273620165
Q9Y6D6,-0.294023940290975,3.7592011627829267,-0.5528008141266432,0.5882017901436556,0.9709452219668305,-4.605420065481531
A0A8C8NWT4,0.6980707653710354,-4.615847238985155,0.5516886759380304,0.5889454908373415,0.9709452219668305,-4.6054386798802405
P10645,-0.577089760520491,-4.578485225274737,-0.5511157571912536,0.5893287946909386,0.9709452219668305,-4.605448255569784
Q86TE4,-0.40384250696853263,1.1288796982112008,-0.5510404882230661,0.5893791618075377,0.9709452219668305,-4.6054495129215764
H0Y8S9,-0.3366958841565699,-1.5291022018250846,-0.5509454607282639,0.5894427536886793,0.9709452219668305,-4.605451100108377
Q15746,-0.2981080205813049,0.7138076186575419,-0.5491612860251252,0.5906373582908441,0.9709452219668305,-4.605480853078457
Q86W28,-0.21933973921247585,4.998671703227989,-0.5488448715515623,0.5908493431301955,0.9709452219668305,-4.605486120294791
H3BU64,-0.4986384517425586,-7.332034912524984,-0.5482150445798405,0.5912714159686808,0.9709452219668305,-4.605496596390927
E9PFV5,-0.3472123260773854,-1.461911417610541,-0.5478627900706962,0.591507542485873,0.9709452219668305,-4.60550245068724
O95568,-0.2476674654571449,1.7112364696736329,-0.5470175584368592,0.5920743199964655,0.9709452219668305,-4.605516483809376
Q5TG30,-0.32231262010072825,1.8728096809084989,-0.5463867515235935,0.5924974914437997,0.9709452219668305,-4.605526943827224
J3KNE0,-0.28150923168387365,-4.083412581725678,-0.545011577505893,0.5934205429409043,0.9709452219668305,-4.6055497081571595
Q3LI73,0.2921274137206447,0.6454936120338086,0.5448035406880688,0.5935602454541621,0.9709452219668305,-4.605553147324248
Q8N3C7,-0.24143253325461433,5.1901405771179,-0.5442057654029904,0.5939617601823067,0.9709452219668305,-4.605563022693086
A0A7I2V646,-0.24218967665608515,3.4227541209276544,-0.5439600218642593,0.5941268611920403,0.9709452219668305,-4.60556707951159
E9PS39,0.1852296233150343,0.41146105815412115,0.543889063776753,0.5941745381553052,0.9709452219668305,-4.60556825059599
B4DJE6,-0.2297534618533822,0.6060743881897693,-0.5431783082174411,0.594652203036584,0.9709452219668305,-4.605579973012722
F8W737,-0.43786343174795234,0.609424475202489,-0.5431600686070006,0.5946644635433662,0.9709452219668305,-4.605580273649673
A0A0G2JPN6,-0.39721509522831133,-1.422047153663429,-0.542524889610005,0.5950915044097523,0.9709452219668305,-4.605590737238194
Q9H0E9,-0.29704556542960026,1.79209178590401,-0.5417214959046338,0.5956318588010183,0.9709452219668305,-4.60560395564038
C9J7T7,-0.33393953028492485,-4.010853519754573,-0.5414502082210252,0.595814379612609,0.9709452219668305,-4.60560841508913
H7C5C2,-0.28546521877231057,0.3029588763530623,-0.5412816589282494,0.5959277927214911,0.9709452219668305,-4.605611184672369
P02649,-0.22874517399115968,3.9604442248246676,-0.541128318413305,0.5960309815659177,0.9709452219668305,-4.605613703651778
H7C1M2,-0.39176861397333884,0.18205136321121018,-0.5407050129986034,0.5963158867857048,0.9709452219668305,-4.605620654004226
A0A805TBS0,-0.27160499622713025,-0.6096271474826406,-0.5405284173379848,0.5964347644269412,0.9709452219668305,-4.605623552078698
F8VR31,-0.43680714778432894,-2.0174838546472174,-0.5395221068633522,0.5971124013787338,0.9709452219668305,-4.605640049664089
A0A6I8PL17,-0.28927111704616637,1.6242027389505964,-0.5387554080213606,0.5976289448410992,0.9709452219668305,-4.605652599874302
H3BLZ3,-0.4113203381791757,-2.4363029966041263,-0.5386880897885612,0.5976743094027588,0.9709452219668305,-4.605653701025549
H3BV44,-0.48974791668502227,-1.30513087394665,-0.5386638702465216,0.5976906309423697,0.9709452219668305,-4.605654097163036
A0A494C1F1,-0.2597029371271189,1.2265574882459194,-0.5381805576681203,0.5980163815882664,0.9709452219668305,-4.605661998819281
A0A6Q8PGE8,-0.2674919343950206,2.3892636868506214,-0.538072179410865,0.5980894402296646,0.9709452219668305,-4.605663769786775
C9JSS1,0.49116376731153455,-3.8291704837408442,0.5378396639958583,0.5982461957269716,0.9709452219668305,-4.6056675681145185
Q6UB98,-0.23968463647298144,3.863933464303433,-0.5376185620315034,0.5983952755845524,0.9709452219668305,-4.605671178580298
O60486,-0.291714910062318,1.3506226842020712,-0.5371295831536256,0.5987250394350111,0.9709452219668305,-4.605679158423647
Q6ZMI0,0.17642641988182284,-7.645161845375919,0.5366550135438674,0.5990451723041854,0.9709452219668305,-4.605686896667705
A0A7I2V4H6,-0.3027735566530054,1.8743036943060287,-0.5365430784250153,0.59912069337164,0.9709452219668305,-4.605688720935027
Q29RF7,0.3331146169547341,-2.4990856775846617,0.5360997839277193,0.5994198245348747,0.9709452219668305,-4.605695942073755
A0A8I5KWT8,-0.25370226394530504,-0.22238480946245107,-0.536060994629139,0.5994460027412065,0.9709452219668305,-4.605696573676362
K7EKZ1,-0.440508849144404,0.4264329025820368,-0.5354043018509015,0.59988927927873,0.9709452219668305,-4.605707260100694
A0A2R8YDQ0,-0.3147296849798411,-0.6731461853235253,-0.5353918637797908,0.5998976767174227,0.9709452219668305,-4.605707462389169
P49736,-0.2817940077777721,2.0441519426013084,-0.5351958420316877,0.6000300265452885,0.9709452219668305,-4.605710649842222
A0A2R8YD19,-0.2901575451556573,-2.98281687887737,-0.5346714036011453,0.6003841878350755,0.9709452219668305,-4.605719172251194
A0A0G2JPK4,-0.24875052608129034,2.148353774253972,-0.5340963442378672,0.6007726534884286,0.9709452219668305,-4.605728508352017
I3L303,-0.24575009021192695,5.277067769558223,-0.5330429487752276,0.6014845693429556,0.9709452219668305,-4.605745586026105
Q8TF46,-0.4405910823840691,-2.2286089439070196,-0.5327839589221381,0.6016596663674276,0.9709452219668305,-4.605749779975299
A0A7P0MRI8,-0.23908234329057398,1.9477124126620065,-0.5325933372988984,0.6017885573499975,0.9709452219668305,-4.605752865593539
A0A087WUS1,-0.3704319872050122,-0.589440086943647,-0.5319275185290211,0.6022388655698379,0.9709452219668305,-4.605763635235601
A0A8I5KWA2,-0.21872891015025786,2.437047598418587,-0.5315637200038942,0.6024849811289359,0.9709452219668305,-4.605769514396057
J3KP97,-0.21872891004143025,-3.6162271589803,-0.5315637197230071,0.6024849813189797,0.9709452219668305,-4.605769514400594
Q4G0X9,-0.2969819862096055,-0.8315202326781641,-0.5313870793489883,0.6026044993160227,0.9709452219668305,-4.605772367645315
P00748,0.2825905528952881,-1.335727384080516,0.5309935549512884,0.6028708070238847,0.9709452219668305,-4.605778721012421
Q9NQZ2,-0.3600333527741899,-3.156650553506147,-0.5309711623867747,0.6028859623761107,0.9709452219668305,-4.605779082403911
P00915,-0.45400516188148776,-3.696521732483023,-0.5302962027518028,0.6033428653607231,0.9709452219668305,-4.605789968858669
P02750,-0.25093372754465637,1.1184600476128783,-0.5294776046142079,0.6038972314675785,0.9709452219668305,-4.605803154774582
P36955,-0.2503519884071502,1.0678903542342455,-0.529100145906319,0.604152936411422,0.9709452219668305,-4.605809228464081
P02747,-0.30862655615019113,0.42684839720267487,-0.5288172026057345,0.6043446480137685,0.9709452219668305,-4.605813778662003
K7ERE3,-0.4498360053085102,-2.1416878643886443,-0.5282709167874343,0.6047148752938036,0.9709452219668305,-4.605822557434318
Q7Z3J2,-0.2443877758072932,3.575396323166316,-0.5274988225042317,0.6052383273131627,0.9709452219668305,-4.605834950524049
P08697,-0.316884363981194,2.176457445914509,-0.5274109389375745,0.6052979233282767,0.9709452219668305,-4.605836360096494
Q96AE7,0.3846251089675559,-0.2536826840540941,0.5269415605669286,0.6056162692691229,0.9709452219668305,-4.605843884794832
Q8TBY8,-0.26188247578067403,-0.9640286396990859,-0.5256914710299151,0.6064645174466786,0.9709452219668305,-4.6058638947867
Q9H3C7,-0.27777156567921013,2.311329775893445,-0.524842929294508,0.6070406275851525,0.9709452219668305,-4.605877452034677
O14757,-0.43121093466300175,-3.813804203524576,-0.5243683600282028,0.6073629493253909,0.9709452219668305,-4.605885025382748
Q12851,-0.4663854040188937,2.3082154214559742,-0.5241200962251532,0.6075316005324337,0.9709452219668305,-4.605888984722472
P06312,0.24656808553219178,0.8483575325207887,0.522805357298934,0.6084251146934627,0.9709452219668305,-4.605909923192061
O00411,-0.2206169677295131,5.438298729721395,-0.5221284933481524,0.6088853710498312,0.9709452219668305,-4.605920683774676
A0A7I2U302,-0.3882967110796973,-2.0298006333446454,-0.5216234451730725,0.609228906334049,0.9709452219668305,-4.605928704411481
A0A7P0TAZ7,-0.398919230140552,-1.0165652098373228,-0.5207151386730954,0.6098469772786208,0.9709452219668305,-4.605943110947352
H7C472,-0.25781139236478984,-0.1877668290907476,-0.5200022589607065,0.610332281285218,0.9709452219668305,-4.605954401436212
E9PSD9,-0.4046161694669692,4.597124439262682,-0.5194061994818038,0.6107382025460001,0.9709452219668305,-4.605963830663067
Q8ND24,-0.4415709119614535,-3.135304132271606,-0.5190401340373898,0.6109875611959242,0.9709452219668305,-4.605969616549152
P55196,-0.27870323987888224,2.980099141856252,-0.5190059238117326,0.6110108672545166,0.9709452219668305,-4.605970157067961
A0A804HHU8,-0.2211550381962402,0.25310225979542134,-0.5186590579882915,0.611247197504726,0.9709452219668305,-4.605975635642095
P46937,-0.2349199576911225,4.237225042601446,-0.5185574245143493,0.6113164519111416,0.9709452219668305,-4.605977240244905
A0A0A0MS99,0.6282631799696166,-6.6053514809148455,0.5184842727140274,0.6113663008874836,0.9709452219668305,-4.605978394993587
H0Y300,-0.229298019274792,2.6335782723969907,-0.5182834598787661,0.6115031540857729,0.9709452219668305,-4.605981564172862
H0Y4E8,-0.26413954915382093,0.4760003894156139,-0.5182435118919901,0.6115303802665216,0.9709452219668305,-4.6059821944855885
Q08AN1,-0.2052828131595038,0.2987773145021106,-0.5180090861588779,0.6116901628353919,0.9709452219668305,-4.605985892419308
A0A075B716,-0.3201228620950839,-0.7338900471200197,-0.5162537791924641,0.612887209492351,0.9709452219668305,-4.60601353174888
Q8IYY4,-0.2735825645187163,-0.946570902415508,-0.5156280778220741,0.6133141865076205,0.9709452219668305,-4.606023362952398
Q5VTR2,-0.28415860963701567,-1.2219874295487951,-0.5156104830745143,0.6133261952023468,0.9709452219668305,-4.606023639245231
A0A6I8PRN4,-0.3653941724681725,-0.46505398824295857,-0.5154567337133523,0.6134311364325894,0.9709452219668305,-4.606026053218626
A0A087WYH3,-0.3277417957089561,-2.316212711253621,-0.5149539557393212,0.6137743669788152,0.9709452219668305,-4.606033942491103
Q96L93,-0.2804306290676648,-1.220123886145806,-0.5149001099816971,0.6138111312795393,0.9709452219668305,-4.606034786978054
Q9Y3P9,-0.35800240259258853,-2.735841321714111,-0.5143919355651423,0.6141581503446754,0.9709452219668305,-4.606042752838967
A0A6Q8PGJ2,-0.30819114954487137,0.16671006100548147,-0.5143280339723704,0.6142017937961552,0.9709452219668305,-4.606043754004699
E9PKR9,-0.3587832123620891,0.7997789607931661,-0.5136972850250129,0.6146326626257502,0.9709452219668305,-4.606053629904051
F5H6I7,0.254203588896439,-0.3539936534512788,0.5134622992864222,0.614793220313431,0.9709452219668305,-4.60605730627769
Q0VF96,-0.23692522557507095,-0.60392617163329,-0.5132127088605387,0.6149637790802501,0.9709452219668305,-4.606061209420997
Q8TCC6,-0.3217231020941477,-1.0194274436233641,-0.5131368185967804,0.6150156435737606,0.9709452219668305,-4.606062395855889
C9IZ84,-0.24304588367453572,3.620915716752474,-0.5115516161573004,0.6160994763731523,0.9709452219668305,-4.60608714070813
M0R0P8,-0.3119702506003208,-1.409826638302696,-0.5113394774188089,0.6162445894714152,0.9709452219668305,-4.606090446740884
O14672,-0.26498702244939576,4.864320884278453,-0.5111560939237696,0.6163700458747225,0.9709452219668305,-4.606093303609865
P08294,0.22207210946540878,-1.4438632805999154,0.5109463786149772,0.6165135314941245,0.9709452219668305,-4.606096569518367
A0A804HI24,-0.5149497291293867,-2.4796527202275422,-0.5106666918435305,0.616704916092309,0.9709452219668305,-4.606100923145633
Q9Y597,-0.34589988624145507,-1.5529139025656253,-0.5101815732113838,0.6170369418289214,0.9709452219668305,-4.606108469253591
Q8NCV1,0.4802889499284584,-6.453726160111647,0.5094437440969952,0.6175420929690195,0.9709452219668305,-4.606119933454473
P08603,-0.25552620817728044,4.378353764997613,-0.5093377654942999,0.6176146670358906,0.9709452219668305,-4.606121578847871
Q6MZT1,-0.47051880374619337,-3.932366248883143,-0.5093219790532976,0.6176254779295804,0.9709452219668305,-4.606121823916213
Q9HAW7,-0.4484240159925523,-4.087268710501365,-0.5090691891598863,0.6177986062650641,0.9709452219668305,-4.606125747252386
A0A804HKT9,-0.34456997799728906,-1.1901336427069586,-0.5086678629858734,0.6180735106054249,0.9709452219668305,-4.606131972149206
Q14192,-0.17469777944071962,3.119106971950997,-0.5085189210444497,0.618175549264193,0.9709452219668305,-4.6061342811913235
Q9P219,-0.25844223941893163,-0.10343809521034823,-0.5078712721549126,0.6186193411800369,0.9709452219668305,-4.606144314310917
A0A087WTR6,0.3464967517790094,0.9089721561674762,0.5078273598499992,0.6186494369767681,0.9709452219668305,-4.606144994149625
O95782,-0.252158995301923,1.8583660422440555,-0.5072593206271317,0.6190388124045791,0.9709452219668305,-4.606153783422297
E5RFF3,-0.28120111899680644,-3.5392167729951067,-0.5070469791423099,0.619184396875874,0.9709452219668305,-4.60615706661779
Q96BT7,-0.24920472073729222,-0.05654103070758545,-0.5065657055408286,0.6195144259222596,0.9709452219668305,-4.6061645032405005
Q5VTM2,-0.25682335729534495,-0.25241396726622856,-0.5065538340337453,0.6195225677662028,0.9709452219668305,-4.606164686595035
Q99538,-0.3674781463090624,-0.39189976602591414,-0.506064539543114,0.6198581855210126,0.9709452219668305,-4.606172240210564
A0A075B6T4,0.7116158128329015,-5.180588966272242,0.506042217675163,0.6198734986521455,0.9709452219668305,-4.606172584647354
P07332,-0.3265504405286834,-3.5218425072911894,-0.5057678159351241,0.6200617570905604,0.9709452219668305,-4.606176817630943
Q5HYC2,-0.31260045009959136,-2.092515149112806,-0.5056759210455773,0.6201248094096738,0.9709452219668305,-4.606178234741697
P01824,0.4092937640466472,-6.442855278938737,0.5047838462409775,0.6207370526817146,0.9709452219668305,-4.606191978886814
Q9UBL3,-0.43183937040893206,-3.7076079661895363,-0.5044910876329962,0.6209380398915441,0.9709452219668305,-4.6061964844467
P35680,-0.5003136207964527,-4.085069209734936,-0.5037276858295242,0.6214622833432082,0.9709452219668305,-4.606208221692533
C9JG63,-0.23461839175250315,-0.32638116753004315,-0.5035871006270557,0.6215588490665666,0.9709452219668305,-4.606210381363336
Q8N1G4,0.45789641911591206,-2.279926051000063,0.5028460390520125,0.6220679906595037,0.9709452219668305,-4.606221756217028
Q8NEP3,-0.2635679530646986,-0.9624366964909292,-0.5027592590037057,0.6221276253325374,0.9709452219668305,-4.6062230872120535
Q9ULL5,-0.4607464922676452,-2.4930324672380437,-0.5018607753283324,0.6227452173928887,0.9709452219668305,-4.606236855109805
A0A7I2V4B3,-0.7395036907156749,-4.4697159047938495,-0.5008881910002374,0.6234140728262461,0.9709452219668305,-4.606251732460023
Q8N3X1,-0.2587422630993045,0.6205639093798272,-0.5004862690630566,0.6236905780198814,0.9709452219668305,-4.606257872643685
H0YL25,-0.2895303522949322,0.2190646413752393,-0.498331446096191,0.6251739969647249,0.9709452219668305,-4.606290713136828
Q7Z7L1,0.7532029158025946,-6.426953074779718,0.4980281175387237,0.6253829479389816,0.9709452219668305,-4.606295325327303
Q9UBB4,-0.19593843310839465,-2.1014256463019616,-0.49796621432240123,0.6254255946639744,0.9709452219668305,-4.606296266258155
P0DOY2,-0.24229216334434867,3.3318325674482883,-0.49735123702241013,0.6258493431721803,0.9709452219668305,-4.606305607969645
A0A7P0TAS7,-0.34413370859949843,-1.3582488771705965,-0.4960378734733718,0.6267547673159415,0.9709452219668305,-4.606325522113988
E7EVA0,-0.23563391516421794,1.9579008208973199,-0.4959528806309729,0.6268133821233018,0.9709452219668305,-4.606326809132019
P61106,-0.23122636097033045,0.5357559917617538,-0.4956211251863888,0.6270422000514484,0.9709452219668305,-4.60633183081118
H0Y989,-0.25220283880942174,1.461690471621546,-0.49532688622448395,0.6272451751385935,0.9709452219668305,-4.6063362819743
A0A0C4DH31,-0.5469915682374538,-3.6601872370236763,-0.4949136416022237,0.627530296310242,0.9709452219668305,-4.606342529229061
P38398,-0.2618883301637558,2.726648025584253,-0.493991236137901,0.6281669370549864,0.9709452219668305,-4.606356456089973
I3L2G7,-0.2417678457827166,3.025401978144354,-0.49270861722802,0.6290527008323352,0.9709452219668305,-4.606375781029111
A0A2R8Y590,-0.2988214116298211,2.6855516708304155,-0.492407919348857,0.6292604446997694,0.9709452219668305,-4.606380304746029
P02787,-0.2281780888818714,7.824964482229488,-0.4898286816296937,0.6310436911513135,0.9709452219668305,-4.606419000299136
P04004,-0.24224658373129904,4.024257110918284,-0.4896360779548274,0.6311769493494079,0.9709452219668305,-4.606421882207676
O14646,-0.2211591494157088,1.5086681969602103,-0.48921139562120364,0.6314708241324076,0.9709452219668305,-4.6064282329178
A0A3B3IT49,-0.2245112924139092,3.3811255453932763,-0.48916699789772417,0.6315015504881603,0.9709452219668305,-4.606428896543171
F8WAI8,0.8601735022520707,-10.291159466714134,0.48891106751492786,0.6316786859938457,0.9709452219668305,-4.606432720902533
F8W705,-0.29167247028436005,-0.9124156783153838,-0.48884995309978574,0.631720988169977,0.9709452219668305,-4.606433633854758
O14976,-0.3237074740054674,1.1053293922558323,-0.48840167544494684,0.6320313174740009,0.9709452219668305,-4.6064403271281185
Q8WUN7,-0.37630028714358743,-0.9450365994773305,-0.4883469981636961,0.6320691738046591,0.9709452219668305,-4.606441143124129
E9PI09,-0.2713842563911917,0.5210811930262299,-0.48779029777986244,0.632454670838611,0.9709452219668305,-4.60644944634863
Q96DT6,-0.2975617997951949,-1.5026708728106764,-0.4874158605382602,0.6327140182534423,0.9709452219668305,-4.606455026092638
A0A7I2V3Q9,-0.25378049138280645,0.1615839473305022,-0.48733701942755975,0.6327686324947235,0.9709452219668305,-4.606456200443736
P0DJI8,0.3318674117965159,-10.964955731457188,0.4869992552033827,0.6330026309612478,0.9709452219668305,-4.606461229472736
Q96EU7,-0.2239995873894891,4.500292192051509,-0.4869775439941746,0.6330176735721549,0.9709452219668305,-4.6064615526223704
E9PLM6,0.640008194935926,-6.26231984777958,0.4854336130784701,0.6340878131132927,0.9709452219668305,-4.606484497715043
A0A494C1D5,-0.22976937630637528,1.7488569995699934,-0.48369959584585126,0.6352907090372786,0.9709452219668305,-4.60651018596619
Q96RU2,-0.22912262738491496,2.605313162698839,-0.482985431866914,0.6357864357123689,0.9709452219668305,-4.606520740629893
P05090,-0.16918146350589414,5.221006794402086,-0.48284991780178665,0.6358805210972018,0.9709452219668305,-4.606522741740261
A0A096LPE2,-0.2883240446365394,-0.846802854791142,-0.4823104829006661,0.6362551066269215,0.9709452219668305,-4.606530702227428
Q6PG37,0.21470644622817225,1.639042137342246,0.48208800610505287,0.6364096250760816,0.9709452219668305,-4.606533982894367
Q86VS3,-0.27194155179762863,-0.5304911561129004,-0.4813623718721949,0.636913725884924,0.9709452219668305,-4.606544673261245
F8VYK9,-0.320886716518653,-0.5610527260357768,-0.4812065715381018,0.637021985040797,0.9709452219668305,-4.606546966601965
E5RI94,0.35017924385685995,-0.1648194427998303,0.4805430736028392,0.637483117345349,0.9709452219668305,-4.606556725284243
A0A8I5KX04,-0.25750371293871493,0.58441222440124,-0.48027661051637,0.6376683530861296,0.9709452219668305,-4.606560640832537
Q96RT1,-0.2510680722606873,-0.5593640176811617,-0.48008223797707406,0.6378034896991831,0.9709452219668305,-4.606563495752964
A0A6Q8PFD0,-0.3046884069336122,2.374054041315944,-0.47996335648260635,0.6378861480272142,0.9709452219668305,-4.606565241333017
H0YBY1,0.2899183017117038,0.08348550154143031,0.47971867201320983,0.6380562927518716,0.9709452219668305,-4.606568832840837
Q9Y3S1,-0.22645056475347491,4.0105602946281875,-0.47855920958051634,0.638862825544842,0.9709452219668305,-4.606585828085935
Q9NXG0,0.35555862138818123,-0.006636266700153847,0.4785380509113874,0.6388775480741358,0.9709452219668305,-4.606586137866499
K7EIW8,-0.3019981289213254,-1.548865615057817,-0.47853363520865794,0.638880620608117,0.9709452219668305,-4.606586202514443
Q9H013,-0.2623070764298414,1.622255023399213,-0.4778686671950774,0.6393433962822948,0.9709452219668305,-4.6065959315325244
A0A1B0GTU4,-0.1914974201574502,4.830493304018407,-0.47700642146141636,0.6399436943836311,0.9709452219668305,-4.606608527877699
M0R2W8,0.29354571672656027,-2.7458464842228754,0.4766610777093314,0.6401841964013388,0.9709452219668305,-4.606613566903229
P51589,-0.3566776128582023,-2.280898461993173,-0.47660776405842503,0.6402213284424618,0.9709452219668305,-4.606614344513579
P02675,-0.23001309107658052,5.4434380301003005,-0.475760531207259,0.6408115442947662,0.9709452219668305,-4.606626690876033
H0YLU6,0.3039668953566408,-3.6967184036818,0.47551545634349257,0.64098231966602,0.9709452219668305,-4.606630258381247
