Protein,Coefficient,Abs_Coefficient
P26358,0.016109647519538958,0.016109647519538958
P10643,-0.01600634649451638,0.01600634649451638
A0A8I5KRC7,0.015817715976315882,0.015817715976315882
E7EPF5,0.015647085360953803,0.015647085360953803
Q5JVD6,0.015562320836039555,0.015562320836039555
K7EMM2,-0.015475521289130845,0.015475521289130845
Q8NFI4,-0.015398971531096277,0.015398971531096277
Q9H1E3,-0.015354940923374295,0.015354940923374295
A0A590UJK3,-0.014986690441011256,0.014986690441011256
A0A087WZX0,0.014702669762769021,0.014702669762769021
G3V4J5,0.014389874388994023,0.014389874388994023
Q6ZS11,0.014376949660271091,0.014376949660271091
A0A1W2PQ58,0.014354370862059445,0.014354370862059445
A0A2R8Y6R5,0.014176183717164647,0.014176183717164647
Q8IVG5,0.014162735021482568,0.014162735021482568
O95153,0.013973398802786322,0.013973398802786322
P35527,0.013850751752986936,0.013850751752986936
F8VZG8,0.013549875451697268,0.013549875451697268
B7ZKJ3,0.013241809292254391,0.013241809292254391
A0A0A0MRE5,-0.013235257720799146,0.013235257720799146
I3L325,0.013229767874868561,0.013229767874868561
P08519,-0.013201028899982542,0.013201028899982542
O00305,0.01304423509779567,0.01304423509779567
Q96CV9,-0.013042067567833084,0.013042067567833084
H7C325,0.013014983899622235,0.013014983899622235
Q5T5Y3,0.012978000189006127,0.012978000189006127
A0A5F9ZGN6,0.012613198923646138,0.012613198923646138
Q13029,0.012477251076987553,0.012477251076987553
Q86YT6,0.012396802517535973,0.012396802517535973
A0A6Q8PGE8,0.01233375409059994,0.01233375409059994
E9PD99,0.012208226985575797,0.012208226985575797
H7BYU6,-0.012115910687661102,0.012115910687661102
U3KPR1,0.011853465783856033,0.011853465783856033
P23142,0.011783779569113445,0.011783779569113445
A0A7P0T8X9,0.011725081458479048,0.011725081458479048
Q5T5X7,-0.011707747005052147,0.011707747005052147
A0A0J9YX86,0.011678465765154225,0.011678465765154225
A0A7P0TBH1,0.011661323060375707,0.011661323060375707
Q9P0K7,-0.011555862241316108,0.011555862241316108
P35916,0.011509071809378933,0.011509071809378933
H0Y3P2,-0.011489358857500494,0.011489358857500494
Q9NP61,-0.010987220813495088,0.010987220813495088
Q5JXR6,0.010946808588462904,0.010946808588462904
P05546,0.0108869214382026,0.0108869214382026
Q9Y2V7,0.010757798601514488,0.010757798601514488
H0YFE9,0.010687623070078565,0.010687623070078565
Q6ZP82,0.010673705711929111,0.010673705711929111
F8W1L2,-0.010640579098189442,0.010640579098189442
M0QZR4,0.010618423305351387,0.010618423305351387
A0A3B3ISI3,-0.010601001648410465,0.010601001648410465
Q7Z7M8,0.010453331781423963,0.010453331781423963
P51690,0.010398164104155852,0.010398164104155852
P07360,0.010213603339327337,0.010213603339327337
H0YM35,0.010156768272374524,0.010156768272374524
Q14676,-0.010154133733905153,0.010154133733905153
Q15293,-0.010012965040658427,0.010012965040658427
P06213,-0.009934805441644023,0.009934805441644023
Q01826,0.009845654582647776,0.009845654582647776
P01023,-0.009777951634455006,0.009777951634455006
Q8NHH9,0.00976302937206689,0.00976302937206689
H3BLT0,0.009749792917235928,0.009749792917235928
P10588,-0.00973534693755163,0.00973534693755163
Q8NAV2,0.009641252096606052,0.009641252096606052
A0A2R8YFV2,0.009581227977426991,0.009581227977426991
Q8TDY4,0.009553194849544753,0.009553194849544753
Q04844,0.009547721762780683,0.009547721762780683
K7EJD3,0.009490319636241227,0.009490319636241227
P06396,0.009445946351469304,0.009445946351469304
Q9BYV9,-0.0093469857966483,0.0093469857966483
M0R197,0.009207788222717422,0.009207788222717422
A8MUN2,0.009194571431370624,0.009194571431370624
I3L4N7,-0.009139539087173534,0.009139539087173534
C9J8E1,0.00908472407729696,0.00908472407729696
Q5THN1,0.009039129977227693,0.009039129977227693
Q92667,0.008934755187867597,0.008934755187867597
P0DP04,-0.008929732273608514,0.008929732273608514
Q9UHR6,0.008896070577268305,0.008896070577268305
C9JCY1,0.008734605392470349,0.008734605392470349
A0A140T979,0.008684702812222944,0.008684702812222944
Q9NRF2,0.008615524315937725,0.008615524315937725
A0A0A0MSE1,0.00860046215709151,0.00860046215709151
O75150,-0.008589607979965603,0.008589607979965603
P19827,0.008464660815798214,0.008464660815798214
Q9C0I3,-0.008400823268956688,0.008400823268956688
A0A0A0MSM3,-0.008395304078164287,0.008395304078164287
C9JIR0,0.008382478014283413,0.008382478014283413
A0A7I2V4X3,0.008346259853324408,0.008346259853324408
F8WAL5,0.008274024839500125,0.008274024839500125
E9PMU3,0.008141358645021728,0.008141358645021728
P01593,0.008129460322865018,0.008129460322865018
A0A8I5KVB5,-0.008055650301163092,0.008055650301163092
P49736,0.007969855594969742,0.007969855594969742
Q8NCI6,0.007666196238968352,0.007666196238968352
Q16832,0.007568455900427376,0.007568455900427376
H0Y997,0.00749071351680311,0.00749071351680311
C9J9B9,0.007477677981377156,0.007477677981377156
E7ERS3,-0.007415654382012592,0.007415654382012592
Q6XZF7,0.00737900790325571,0.00737900790325571
Q5VVJ2,-0.007346109818061447,0.007346109818061447
J3QLS3,-0.007188125304859288,0.007188125304859288
A0A804HIA8,0.007117185788416966,0.007117185788416966
O94887,0.007063361617345594,0.007063361617345594
P01024,-0.006960232695667669,0.006960232695667669
Q86W56,0.006951319511610687,0.006951319511610687
Q9NYV4,0.006914012635589863,0.006914012635589863
A0A0A0MS09,-0.0068130129688335145,0.0068130129688335145
Q86W92,0.006639525877920715,0.006639525877920715
Q9HCC9,0.0064750863541052,0.0064750863541052
Q8IZC6,0.0064671607424454484,0.0064671607424454484
H7BZW2,0.006457598762266898,0.006457598762266898
E9PKF6,0.006434724062817695,0.006434724062817695
H3BV03,-0.006426088996093801,0.006426088996093801
A0A1B0GXG3,0.0063159452443582904,0.0063159452443582904
P53672,-0.006240080013578035,0.006240080013578035
A0A0A0MRJ1,0.006096682626417664,0.006096682626417664
H3BLZ3,0.0059972314500648365,0.0059972314500648365
H0YAS8,-0.0059923028692942994,0.0059923028692942994
A0A2R8Y4W2,0.005935208514295387,0.005935208514295387
H0YAC6,0.005901124527108704,0.005901124527108704
Q5H9F3,-0.005889976555362372,0.005889976555362372
Q9P2D6,0.005805058874987494,0.005805058874987494
A0A075B6R9,0.005802326971647745,0.005802326971647745
A0A590UJS3,0.005795638180516507,0.005795638180516507
E7EU81,0.0057597262294465336,0.0057597262294465336
P14920,0.005735369786599118,0.005735369786599118
G3V454,0.0055317039802303845,0.0055317039802303845
P07900,0.005426176596723674,0.005426176596723674
J3QS41,-0.005381739149870616,0.005381739149870616
E7ET87,-0.005347627733434895,0.005347627733434895
P05783,0.005164992336338924,0.005164992336338924
A0A8I5KTI7,-0.005104267084408661,0.005104267084408661
P02538,-0.004980445299881144,0.004980445299881144
A0A3B3ISL2,-0.004861125528160832,0.004861125528160832
D6RF35,0.004496849464264426,0.004496849464264426
Q5JZH3,0.004445466943680294,0.004445466943680294
Q96T23,-0.004423020662651054,0.004423020662651054
B5MBY2,-0.004356820990939046,0.004356820990939046
A0A7P0TB69,-0.004276980316064562,0.004276980316064562
A0A0A0MT01,0.004168011998822282,0.004168011998822282
Q9UNA4,0.004152336608052556,0.004152336608052556
Q9UL54,0.003981604529289717,0.003981604529289717
Q9BUY5,0.003849753599029326,0.003849753599029326
H3BN61,0.003816487606398706,0.003816487606398706
O14976,0.0038048641510124662,0.0038048641510124662
E9PG08,0.0037496999684233324,0.0037496999684233324
E2QRE5,-0.0036592814469698495,0.0036592814469698495
F8W9J0,0.0036157762768412403,0.0036157762768412403
Q9P219,0.003581748323589352,0.003581748323589352
E9PI60,-0.0034535138774008894,0.0034535138774008894
Q9Y644,0.003388536877579623,0.003388536877579623
G8JL96,0.0032911525008901495,0.0032911525008901495
A0A0C4DH67,-0.003254198857378545,0.003254198857378545
A0A087X259,-0.003229020587568409,0.003229020587568409
A0A0U1RQG6,0.0031277735396621122,0.0031277735396621122
A0A096LP39,-0.0030248591349300085,0.0030248591349300085
F5GZQ3,-0.0029711437835903223,0.0029711437835903223
Q14289,0.0029233605828126383,0.0029233605828126383
K7ELA0,0.00282436468694271,0.00282436468694271
A0A4W8ZXM2,0.002731974680164476,0.002731974680164476
A0A590UJ64,-0.0026764238217663557,0.0026764238217663557
H0Y9A7,-0.0026498497026297787,0.0026498497026297787
P01780,0.002598892806471697,0.002598892806471697
P48304,-0.002453147654916205,0.002453147654916205
E7EP87,-0.002436862879827659,0.002436862879827659
A0A2R8Y4L9,0.0023474672531821387,0.0023474672531821387
Q0VD83,0.002304229964088456,0.002304229964088456
A0A087WYR0,0.002288290981659241,0.002288290981659241
Q96CB8,0.0022603213202669987,0.0022603213202669987
Q9UKJ3,-0.0022010778247324603,0.0022010778247324603
O43310,0.00214616574271537,0.00214616574271537
F5H481,-0.0020986022904190917,0.0020986022904190917
E9PEB5,0.0019132243049340147,0.0019132243049340147
H0YHE0,0.0016843844835465003,0.0016843844835465003
A2A312,-0.0016661077760737363,0.0016661077760737363
P20742,-0.0016218340315115511,0.0016218340315115511
M0QXV1,0.0016112327971033995,0.0016112327971033995
A0A075B743,-0.0015409226400476034,0.0015409226400476034
C9JN09,-0.0015358687053664338,0.0015358687053664338
Q6ZST4,0.001502387040541965,0.001502387040541965
A0A3B3IU69,0.0014755788545625125,0.0014755788545625125
A0A8C8PVR7,0.001376369580190502,0.001376369580190502
E7EQM8,0.0013004495263277153,0.0013004495263277153
A0A087WT59,-0.0012772265438922893,0.0012772265438922893
P01714,0.0012745093995574098,0.0012745093995574098
K7EKM6,0.0012661419552371226,0.0012661419552371226
A9Z1Z3,0.0011461500306297321,0.0011461500306297321
P00747,0.0011202450962953074,0.0011202450962953074
H0Y6S0,-0.0010934378527157492,0.0010934378527157492
F8VNV8,0.0009699306471265097,0.0009699306471265097
P05543,0.0009554988550074325,0.0009554988550074325
A0A6Q8PHG5,-0.0009424394189944772,0.0009424394189944772
Q8TBX8,0.0009175907166155034,0.0009175907166155034
Q9NQX4,-0.0008846429146677835,0.0008846429146677835
H0YKN8,-0.00084196342802941,0.00084196342802941
K7ER25,0.0007590340642746894,0.0007590340642746894
Q03701,-0.0007195666073086727,0.0007195666073086727
A0A0S2Z4L3,0.0006578809847202817,0.0006578809847202817
A0A3B3IRK9,0.0006578809847200815,0.0006578809847200815
Q8WW59,-0.0006416239025273437,0.0006416239025273437
K7EIU9,-0.0005835130056509308,0.0005835130056509308
A0A096LNH6,-0.000581748468303606,0.000581748468303606
H7BXW4,0.0004248929721003165,0.0004248929721003165
A0A3B3ITG1,0.00034846003686507407,0.00034846003686507407
P42262,0.00033556262766384687,0.00033556262766384687
E9PNV5,0.0002678255986164699,0.0002678255986164699
A0A6Q8PFE1,-0.00025484984577194377,0.00025484984577194377
A0A075B7B8,0.00021891816323262533,0.00021891816323262533
A0A590UJT8,-0.00019793127225361666,0.00019793127225361666
Q5T6H7,0.00010685846568857437,0.00010685846568857437
P02787,9.293932775226309e-05,9.293932775226309e-05
H3BTQ6,-7.426884138117219e-05,7.426884138117219e-05
