Protein,Coefficient (Original),Bootstrapped Mean,95% CI Lower,95% CI Upper,Selection Frequency (%),Significant CI
E5RI93,-0.003523892125598669,-0.006741510819616694,-0.059343088412803176,0.0,21.8,False
K7EPM2,0.003370839373257437,0.012345358772049128,0.0,0.09278090026873381,29.599999999999998,False
A0A3B3IRP9,-0.0033206225582364775,-0.013749123601995688,-0.11044680558462104,0.0,23.0,False
Q92621,0.0032435883802100114,0.010794306424423522,0.0,0.07448640408949565,31.8,False
P08133,0.002577346933168546,0.010116488892082479,0.0,0.05702478044842256,43.0,False
O43747,0.0022559492831619593,0.010806264223281315,0.0,0.07505747824746958,31.2,False
A0A0U1RQE0,-0.0015382335540072955,-0.010302494531572608,-0.08731089943159921,0.0,26.0,False
A0A1X7SBZ2,0.000974717094529394,0.007707159806003636,0.0,0.06879326897240458,20.0,False
A0A1B0GVI3,-0.0007035523992323689,-0.011910637221474,-0.10400550298248519,0.0,24.6,False
E7ET48,0.00026440286831896735,0.013444486497784867,0.0,0.10556175911637518,27.6,False
