Protein,logFC,AveExpr,t,P.Value,adj.P.Val,B
Q8TC20,-59.75743654725352,-872.4228225990272,-1.3791112261128027,0.19159367071007163,0.6190037569142104,-4.59511955183372
G5E9Z6,-177.13053636192308,-422.22421765711533,-1.3788507255773814,0.19167204197975493,0.6190037569142104,-4.5951195520567065
Q8NA23,-168.60770178961548,-396.28848153942306,-1.3777198936504973,0.19201255775664655,0.6190037569142104,-4.595119553024451
Q9C0D5,-934.5608763846149,2610.653601980769,-1.3770107143934145,0.1922263598299252,0.6190037569142104,-4.595119553631156
F5H538,-696.6250763384628,1995.1429292692308,-1.376912265704141,0.19225605545973473,0.6190037569142104,-4.595119553715369
P0C875,-332.64987938423087,-337.3401953821153,-1.376405020625164,0.19240911854082443,0.6190037569142104,-4.595119554149213
Q9BZ23,-179.72379726107704,-831.6094521666922,-1.3758571216518276,0.19257456183966679,0.6190037569142104,-4.595119554617741
A0A0A0MR89,-859.3084945384617,3988.4815860692306,-1.3745853700969746,0.19295903091299937,0.6190037569142104,-4.5951195557049145
Q86W68,-277.1332410157691,67.85257568480772,-1.372554316309977,0.19357435852919774,0.6190037569142104,-4.59511955744018
Q9NZM3,772.9868392588464,260.51794117326926,1.3723817282258557,0.19362672013524462,0.6190037569142104,-4.595119557587577
Q13129,-362.70575909230774,486.58943481153847,-1.3723002106470055,0.19365145585628055,0.6190037569142104,-4.595119557657193
F8W9S8,6631.276446746157,9936.573768480768,1.3711436779313444,0.19400267472597624,0.6190037569142104,-4.595119558644652
P51589,-147.52861548807687,-605.4590843098076,-1.3695171249100695,0.19449751708498264,0.6190037569142104,-4.5951195600327335
Q96GE4,960.9975069308466,15.601953721115441,1.369432470200737,0.19452329977472113,0.6190037569142104,-4.595119560104956
A0A7I2V4H6,-1225.0582683846178,4275.405803430769,-1.3673255911645084,0.19516588282799985,0.6190037569142104,-4.595119561901696
B7Z6D5,-71.44141632888886,-829.9051337436429,-1.361970190016176,0.19680709568160007,0.6190037569142104,-4.595119566462678
D6RA70,-287.51164059615394,98.0950394711539,-1.3613613440966463,0.19699439727416398,0.6190037569142104,-4.595119566980651
Q16513,281.6702436403849,-572.3196226571154,1.3582655883493566,0.19794901976086296,0.6190037569142104,-4.5951195696125895
O95235,-379.7366808269229,193.32729972500002,-1.3579806373914207,0.19803707894260925,0.6190037569142104,-4.5951195698547
Q8N9V7,-199.92517632692307,54.4898884288462,-1.3574694042900883,0.19819514720391748,0.6190037569142104,-4.595119570289008
F6SDV2,-99.43519677223117,-789.9300721842692,-1.3538375510165481,0.19932105909492767,0.6190037569142104,-4.59511957337205
O43719,-2140.8841485384655,8007.785585646154,-1.3537299045884563,0.19935451035851687,0.6190037569142104,-4.595119573463369
Q5JQC9,-375.972892712,-711.1800224436154,-1.3530325480895509,0.19957132612610592,0.6190037569142104,-4.595119574054854
H7C1W8,-3458.746212999993,12950.573934915385,-1.3526150059916253,0.1997012369012196,0.6190037569142104,-4.595119574408933
E7ETN3,-77.12846387923105,-672.6758673734615,-1.3519700113446347,0.19990205151920146,0.6190037569142104,-4.595119574955789
A0A2R8YF72,-71.12020510103844,-875.7360194765577,-1.3511347144691885,0.20016236097551607,0.6190037569142104,-4.595119575663797
K7EJB9,-68.17157090192313,-883.6576603740384,-1.3497883046698587,0.20058253591460554,0.6190037569142104,-4.5951195768045725
E5RHS3,229.5745928769232,-115.70181699269227,1.3495146599798071,0.2006680205341423,0.6190037569142104,-4.595119577036352
P02741,-48.77365696755669,-991.351867295045,-1.3483295831247017,0.20103857393535204,0.6190037569142104,-4.5951195780398635
J3KPY5,-268.9084440407693,-173.10636110692303,-1.3476367273691825,0.20125547719159484,0.6190037569142104,-4.595119578626361
O95236,-897.378854965385,3014.594650817308,-1.3471482016792535,0.20140852847790144,0.6190037569142104,-4.595119579039804
Q86U86,-248.48510431173077,-375.81899321605766,-1.3460279691118007,0.20175984777896394,0.6190037569142104,-4.595119579987582
Q9ULD0,-184.8795283523078,-281.49996464307685,-1.3447638917657052,0.20215687974645466,0.6190037569142104,-4.595119581056585
P11940,-1242.4327012307667,5223.348900723077,-1.3431266148368723,0.20267207765774553,0.6190037569142104,-4.595119582440445
A4D1F6,-333.97299837200023,-601.2949005363076,-1.3429631989707909,0.20272355811300288,0.6190037569142104,-4.595119582578519
A0A0U2N547,-23747.183865384548,148054.51684545385,-1.3418105703247993,0.20308697082754126,0.6190037569142104,-4.595119583552175
G8JL96,-5402.745791230776,18923.460710684616,-1.3415595483433715,0.20316618610651008,0.6190037569142104,-4.595119583764165
E9PCP1,-397.37082788923084,65.27728360230772,-1.339990350222007,0.20366195128197767,0.6190037569142104,-4.595119585088904
O95782,-766.6109695000014,3610.191591396154,-1.3356980088565733,0.20502309609673058,0.6190037569142104,-4.5951195887085445
